i,j,fill
2498,55,1
2499,55,1
2500,55,1
2505,55,1
2525,55,1
2526,55,1
2527,55,1
2545,55,1
2546,55,1
2547,55,1
2548,55,1
2552,55,1
2562,55,1
2566,55,1
2581,55,1
2582,55,1
2583,55,1
2584,55,1
2585,55,1
2590,55,1
2592,55,1
2595,55,1
2596,55,1
2598,55,1
2599,55,1
2601,55,1
2606,55,1
2619,55,1
2621,55,1
2623,55,1
2624,55,1
2626,55,1
2627,55,1
2635,55,1
2642,55,1
2647,55,1
2655,55,1
2656,55,1
2657,55,1
2691,55,1
2693,55,1
2694,55,1
2695,55,1
2696,55,1
2697,55,1
2715,55,1
2882,55,1
2902,55,1
2905,55,1
2951,55,1
3025,55,1
3055,55,1
3056,55,1
3057,55,1
3058,55,1
3062,55,1
3942,55,1
3975,55,1
3978,55,1
3979,55,1
3985,55,1
3986,55,1
4373,55,1
4393,55,1
4501,55,1
4534,55,1
5116,55,1
5170,55,1
5171,55,1
5181,55,1
5200,55,1
5230,55,1
5249,55,1
5260,55,1
5263,55,1
5472,55,1
5473,55,1
5474,55,1
5475,55,1
5476,55,1
5477,55,1
5478,55,1
5479,55,1
5480,55,1
5488,55,1
5489,55,1
5490,55,1
5491,55,1
5492,55,1
5493,55,1
5494,55,1
5495,55,1
5496,55,1
5497,55,1
5498,55,1
5499,55,1
5500,55,1
5501,55,1
5502,55,1
5503,55,1
5511,55,1
5519,55,1
5520,55,1
5521,55,1
5528,55,1
5606,55,1
5607,55,1
5608,55,1
5610,55,1
5611,55,1
5612,55,1
5613,55,1
5614,55,1
5615,55,1
5638,55,1
5639,55,1
5651,55,1
5663,55,1
5667,55,1
5789,55,1
5806,55,1
5852,55,1
5853,55,1
5854,55,1
5855,55,1
5861,55,1
5895,55,1
5937,55,1
5939,55,1
6197,55,1
6277,55,1
6280,55,1
6281,55,1
6282,55,1
6289,55,1
6290,55,1
6297,55,1
6298,55,1
6299,55,1
6400,55,1
6402,55,1
6403,55,1
6406,55,1
6481,55,1
6482,55,1
6483,55,1
6519,55,1
6520,55,1
6524,55,1
6525,55,1
6526,55,1
6533,55,1
6534,55,1
6535,55,1
6582,55,1
6583,55,1
6584,55,1
6585,55,1
6687,55,1
6784,55,1
6785,55,1
6786,55,1
6787,55,1
6788,55,1
6789,55,1
6793,55,1
6794,55,1
6795,55,1
6798,55,1
6800,55,1
6801,55,1
6811,55,1
6816,55,1
6818,55,1
6900,55,1
6901,55,1
6903,55,1
6904,55,1
6905,55,1
6906,55,1
6907,55,1
6913,55,1
6914,55,1
6940,55,1
6941,55,1
6942,55,1
6943,55,1
6944,55,1
6945,55,1
6963,55,1
6969,55,1
6970,55,1
6971,55,1
6972,55,1
372,56,1
377,56,1
378,56,1
381,56,1
383,56,1
2738,56,1
2739,56,1
2740,56,1
2741,56,1
2742,56,1
2743,56,1
2744,56,1
2745,56,1
2746,56,1
3020,56,1
3404,56,1
3418,56,1
3498,56,1
3499,56,1
3500,56,1
3501,56,1
3502,56,1
3505,56,1
3506,56,1
3555,56,1
3556,56,1
4453,56,1
4454,56,1
4455,56,1
4458,56,1
4459,56,1
4460,56,1
4461,56,1
4464,56,1
4465,56,1
4466,56,1
4471,56,1
4474,56,1
4475,56,1
4476,56,1
4480,56,1
4481,56,1
4482,56,1
4483,56,1
4781,56,1
5214,56,1
5524,56,1
5780,56,1
5786,56,1
5788,56,1
5906,56,1
5908,56,1
5909,56,1
6227,56,1
6838,56,1
6841,56,1
6842,56,1
6843,56,1
6846,56,1
6847,56,1
6848,56,1
600,57,1
985,57,1
1145,57,1
1147,57,1
1148,57,1
1164,57,1
1182,57,1
1347,57,1
1746,57,1
1755,57,1
2184,57,1
2863,57,1
2998,57,1
3359,57,1
3367,57,1
3374,57,1
3377,57,1
3552,57,1
3609,57,1
3652,57,1
3733,57,1
3885,57,1
3920,57,1
3925,57,1
4010,57,1
4015,57,1
4029,57,1
4033,57,1
4051,57,1
4058,57,1
4061,57,1
4102,57,1
4115,57,1
4153,57,1
4165,57,1
4486,57,1
4562,57,1
4723,57,1
4969,57,1
4987,57,1
5138,57,1
5447,57,1
6347,57,1
6593,57,1
6598,57,1
6749,57,1
6768,57,1
3014,58,1
3017,58,1
3191,58,1
3516,58,1
3517,58,1
3518,58,1
3519,58,1
3520,58,1
3521,58,1
3522,58,1
3523,58,1
3524,58,1
3525,58,1
3526,58,1
3527,58,1
3528,58,1
3529,58,1
3530,58,1
3531,58,1
3532,58,1
3533,58,1
3534,58,1
3535,58,1
3536,58,1
3537,58,1
3538,58,1
3539,58,1
3540,58,1
3541,58,1
3542,58,1
3543,58,1
3544,58,1
3545,58,1
3546,58,1
3547,58,1
3548,58,1
3549,58,1
3550,58,1
3551,58,1
3552,58,1
3553,58,1
3554,58,1
3555,58,1
3556,58,1
3557,58,1
3558,58,1
3559,58,1
3560,58,1
3561,58,1
3562,58,1
3564,58,1
3565,58,1
3566,58,1
3567,58,1
3568,58,1
3569,58,1
3570,58,1
3571,58,1
3572,58,1
3573,58,1
3574,58,1
3575,58,1
3576,58,1
3577,58,1
3578,58,1
3579,58,1
3580,58,1
3581,58,1
3582,58,1
3583,58,1
3584,58,1
3585,58,1
3586,58,1
3587,58,1
3588,58,1
3589,58,1
3590,58,1
3591,58,1
3592,58,1
3593,58,1
3594,58,1
3595,58,1
3596,58,1
3597,58,1
3598,58,1
3599,58,1
3600,58,1
3601,58,1
3602,58,1
3603,58,1
3604,58,1
3605,58,1
3606,58,1
3607,58,1
3608,58,1
3609,58,1
3610,58,1
3611,58,1
3612,58,1
3613,58,1
3614,58,1
3615,58,1
3616,58,1
3617,58,1
3618,58,1
3619,58,1
3620,58,1
3621,58,1
3622,58,1
3623,58,1
3624,58,1
3625,58,1
3626,58,1
3627,58,1
3628,58,1
3629,58,1
3630,58,1
3631,58,1
3632,58,1
3633,58,1
3634,58,1
3635,58,1
3636,58,1
3637,58,1
3638,58,1
3639,58,1
3640,58,1
3641,58,1
3642,58,1
3643,58,1
3644,58,1
3645,58,1
3646,58,1
3648,58,1
3649,58,1
3650,58,1
3651,58,1
3652,58,1
3653,58,1
3654,58,1
3655,58,1
3656,58,1
3657,58,1
3658,58,1
3659,58,1
3660,58,1
3661,58,1
3662,58,1
3663,58,1
3664,58,1
3665,58,1
3666,58,1
3667,58,1
3668,58,1
3669,58,1
3670,58,1
3671,58,1
3672,58,1
3673,58,1
3674,58,1
3675,58,1
3676,58,1
3677,58,1
3678,58,1
3679,58,1
3680,58,1
3681,58,1
3682,58,1
3683,58,1
3684,58,1
3685,58,1
3686,58,1
3687,58,1
3688,58,1
3689,58,1
3690,58,1
3691,58,1
3692,58,1
3693,58,1
3694,58,1
3695,58,1
3696,58,1
3697,58,1
3698,58,1
3699,58,1
3700,58,1
3701,58,1
3702,58,1
3703,58,1
3704,58,1
3705,58,1
3706,58,1
3707,58,1
3708,58,1
3709,58,1
3710,58,1
3711,58,1
3712,58,1
3713,58,1
3714,58,1
3715,58,1
3716,58,1
3717,58,1
3718,58,1
3719,58,1
3720,58,1
3721,58,1
3722,58,1
3723,58,1
3724,58,1
3725,58,1
3726,58,1
3727,58,1
3728,58,1
3729,58,1
3730,58,1
3731,58,1
3732,58,1
3733,58,1
3734,58,1
3735,58,1
3736,58,1
3737,58,1
3738,58,1
3739,58,1
3740,58,1
3741,58,1
3742,58,1
4388,58,1
4742,58,1
4743,58,1
4775,58,1
4776,58,1
4777,58,1
4778,58,1
4779,58,1
4780,58,1
4781,58,1
4782,58,1
4783,58,1
4784,58,1
4785,58,1
4786,58,1
4969,58,1
4970,58,1
4971,58,1
4972,58,1
4973,58,1
4974,58,1
4975,58,1
4976,58,1
4977,58,1
4978,58,1
4979,58,1
4980,58,1
4981,58,1
4982,58,1
4983,58,1
4984,58,1
4985,58,1
4986,58,1
4987,58,1
4988,58,1
4989,58,1
4990,58,1
4995,58,1
4996,58,1
5000,58,1
5002,58,1
5003,58,1
5004,58,1
5005,58,1
5006,58,1
6114,58,1
6115,58,1
6116,58,1
6117,58,1
6326,58,1
6327,58,1
6328,58,1
6329,58,1
6330,58,1
6331,58,1
6332,58,1
6852,58,1
72,59,1
158,59,1
337,59,1
377,59,1
381,59,1
477,59,1
1001,59,1
1036,59,1
1062,59,1
1086,59,1
1122,59,1
1126,59,1
1138,59,1
1180,59,1
1203,59,1
1240,59,1
1373,59,1
1431,59,1
1517,59,1
1520,59,1
1718,59,1
1739,59,1
1820,59,1
1834,59,1
1843,59,1
1864,59,1
1887,59,1
1897,59,1
2266,59,1
2293,59,1
2321,59,1
2347,59,1
2376,59,1
2613,59,1
2618,59,1
2658,59,1
2668,59,1
2682,59,1
2722,59,1
2732,59,1
2956,59,1
2982,59,1
2988,59,1
3150,59,1
3164,59,1
3404,59,1
3453,59,1
3503,59,1
3664,59,1
3723,59,1
3752,59,1
3785,59,1
3832,59,1
3838,59,1
3841,59,1
3975,59,1
3992,59,1
4399,59,1
4415,59,1
4425,59,1
4625,59,1
4642,59,1
4645,59,1
4681,59,1
4692,59,1
4709,59,1
4726,59,1
4731,59,1
4739,59,1
4740,59,1
4742,59,1
4809,59,1
4852,59,1
4897,59,1
4977,59,1
5010,59,1
5121,59,1
5143,59,1
5252,59,1
5499,59,1
5501,59,1
5544,59,1
5785,59,1
5786,59,1
5812,59,1
5813,59,1
5819,59,1
5823,59,1
5827,59,1
5874,59,1
5903,59,1
5930,59,1
6064,59,1
6104,59,1
6131,59,1
6135,59,1
6179,59,1
6238,59,1
6266,59,1
6267,59,1
6322,59,1
6357,59,1
6366,59,1
6426,59,1
6488,59,1
6554,59,1
6558,59,1
6704,59,1
6836,59,1
6838,59,1
6841,59,1
6842,59,1
6843,59,1
6845,59,1
6852,59,1
6854,59,1
6857,59,1
6884,59,1
6898,59,1
6912,59,1
177,60,1
218,60,1
374,60,1
375,60,1
379,60,1
385,60,1
567,60,1
571,60,1
592,60,1
925,60,1
929,60,1
1099,60,1
1497,60,1
2269,60,1
2284,60,1
3496,60,1
3503,60,1
3504,60,1
3586,60,1
3619,60,1
3721,60,1
3839,60,1
3923,60,1
4003,60,1
4056,60,1
4149,60,1
4170,60,1
4311,60,1
4329,60,1
4332,60,1
4569,60,1
4831,60,1
4832,60,1
4865,60,1
4876,60,1
4911,60,1
5317,60,1
5332,60,1
5393,60,1
5400,60,1
5422,60,1
6109,60,1
6356,60,1
259,61,1
280,61,1
661,61,1
731,61,1
760,61,1
965,61,1
967,61,1
969,61,1
970,61,1
972,61,1
981,61,1
985,61,1
1034,61,1
1173,61,1
1174,61,1
1175,61,1
1726,61,1
1783,61,1
2787,61,1
2839,61,1
2971,61,1
3229,61,1
3230,61,1
3231,61,1
3234,61,1
3246,61,1
3253,61,1
3266,61,1
3277,61,1
3278,61,1
3281,61,1
3282,61,1
3665,61,1
3668,61,1
3720,61,1
3739,61,1
3778,61,1
3779,61,1
3780,61,1
4730,61,1
4733,61,1
4735,61,1
4746,61,1
4753,61,1
4769,61,1
5023,61,1
5243,61,1
5354,61,1
5658,61,1
6102,61,1
6103,61,1
6104,61,1
6105,61,1
6106,61,1
6108,61,1
6110,61,1
6213,61,1
6616,61,1
6617,61,1
348,62,1
652,62,1
722,62,1
739,62,1
1028,62,1
1589,62,1
1618,62,1
2062,62,1
2145,62,1
2221,62,1
2238,62,1
2351,62,1
2487,62,1
2733,62,1
2745,62,1
3218,62,1
3237,62,1
3258,62,1
3269,62,1
3275,62,1
3347,62,1
3371,62,1
3481,62,1
3482,62,1
3497,62,1
3512,62,1
3585,62,1
3648,62,1
3915,62,1
3922,62,1
3938,62,1
4076,62,1
4080,62,1
4364,62,1
4365,62,1
4618,62,1
4636,62,1
4646,62,1
4658,62,1
4688,62,1
4696,62,1
4761,62,1
4762,62,1
4848,62,1
4996,62,1
5133,62,1
5153,62,1
5163,62,1
5188,62,1
5276,62,1
5277,62,1
5326,62,1
5472,62,1
5510,62,1
5569,62,1
5608,62,1
5628,62,1
5787,62,1
5823,62,1
5841,62,1
5910,62,1
5978,62,1
5988,62,1
6082,62,1
6088,62,1
6092,62,1
6095,62,1
6124,62,1
6221,62,1
6262,62,1
6272,62,1
6439,62,1
6493,62,1
6556,62,1
6820,62,1
6936,62,1
96,63,1
303,63,1
411,63,1
446,63,1
450,63,1
566,63,1
594,63,1
666,63,1
730,63,1
983,63,1
1029,63,1
1358,63,1
1963,63,1
2147,63,1
2318,63,1
2851,63,1
3407,63,1
3520,63,1
3549,63,1
3554,63,1
3576,63,1
3583,63,1
3601,63,1
3606,63,1
4129,63,1
4217,63,1
4554,63,1
4915,63,1
5086,63,1
5341,63,1
5440,63,1
5840,63,1
6047,63,1
6053,63,1
6067,63,1
6210,63,1
6560,63,1
212,64,1
276,64,1
443,64,1
1028,64,1
1370,64,1
1379,64,1
2192,64,1
2193,64,1
2194,64,1
2238,64,1
2392,64,1
2394,64,1
2726,64,1
2733,64,1
3276,64,1
3300,64,1
3430,64,1
3881,64,1
3901,64,1
3930,64,1
4005,64,1
4139,64,1
4184,64,1
4436,64,1
4618,64,1
4636,64,1
4646,64,1
4658,64,1
4772,64,1
5134,64,1
5171,64,1
5227,64,1
5282,64,1
5286,64,1
5465,64,1
5570,64,1
5794,64,1
5822,64,1
6171,64,1
6262,64,1
6523,64,1
6556,64,1
6570,64,1
3,65,1
9,65,1
280,65,1
398,65,1
1504,65,1
1505,65,1
1506,65,1
1507,65,1
1759,65,1
1764,65,1
1772,65,1
1773,65,1
1776,65,1
2364,65,1
2366,65,1
2368,65,1
2978,65,1
2980,65,1
3392,65,1
3744,65,1
4457,65,1
5007,65,1
5011,65,1
5013,65,1
5078,65,1
5089,65,1
5694,65,1
5785,65,1
5786,65,1
5863,65,1
5864,65,1
5865,65,1
5866,65,1
5867,65,1
5868,65,1
5869,65,1
5870,65,1
5871,65,1
5872,65,1
5873,65,1
5874,65,1
6319,65,1
6320,65,1
6321,65,1
6837,65,1
6857,65,1
121,66,1
147,66,1
247,66,1
586,66,1
988,66,1
1013,66,1
1047,66,1
1098,66,1
1124,66,1
1125,66,1
1953,66,1
1983,66,1
2199,66,1
2200,66,1
2204,66,1
2205,66,1
2337,66,1
3467,66,1
3868,66,1
4238,66,1
4261,66,1
4406,66,1
4521,66,1
5043,66,1
5349,66,1
6046,66,1
6157,66,1
6173,66,1
6362,66,1
6702,66,1
240,67,1
258,67,1
259,67,1
260,67,1
463,67,1
465,67,1
486,67,1
691,67,1
716,67,1
871,67,1
884,67,1
3407,67,1
3598,67,1
3826,67,1
3861,67,1
5092,67,1
5185,67,1
5387,67,1
5389,67,1
5394,67,1
5398,67,1
5400,67,1
5652,67,1
6052,67,1
6115,67,1
6116,67,1
6589,67,1
143,68,1
195,68,1
581,68,1
590,68,1
641,68,1
650,68,1
982,68,1
1034,68,1
2062,68,1
2194,68,1
2727,68,1
2865,68,1
2947,68,1
3333,68,1
3884,68,1
4005,68,1
4049,68,1
4128,68,1
4771,68,1
4797,68,1
5282,68,1
5375,68,1
5465,68,1
5909,68,1
5910,68,1
6075,68,1
655,69,1
968,69,1
971,69,1
974,69,1
982,69,1
1033,69,1
1172,69,1
1411,69,1
1734,69,1
1784,69,1
1805,69,1
1829,69,1
1913,69,1
1990,69,1
1995,69,1
2253,69,1
2482,69,1
2790,69,1
2839,69,1
2863,69,1
3814,69,1
4598,69,1
4706,69,1
4737,69,1
4745,69,1
4770,69,1
5657,69,1
5773,69,1
5920,69,1
5921,69,1
5923,69,1
6214,69,1
6853,69,1
110,70,1
178,70,1
239,70,1
593,70,1
633,70,1
750,70,1
996,70,1
1123,70,1
1380,70,1
1402,70,1
1964,70,1
1970,70,1
1971,70,1
2021,70,1
2195,70,1
2248,70,1
2268,70,1
2350,70,1
2771,70,1
2822,70,1
2963,70,1
3458,70,1
3459,70,1
3639,70,1
3825,70,1
4241,70,1
4482,70,1
4579,70,1
4587,70,1
4626,70,1
4640,70,1
4662,70,1
4673,70,1
4702,70,1
4715,70,1
4736,70,1
5325,70,1
5359,70,1
5371,70,1
5377,70,1
5378,70,1
5539,70,1
5545,70,1
6137,70,1
6153,70,1
6339,70,1
6350,70,1
6360,70,1
6538,70,1
6826,70,1
6828,70,1
6888,70,1
11,71,1
104,71,1
171,71,1
172,71,1
455,71,1
861,71,1
922,71,1
945,71,1
986,71,1
1158,71,1
1472,71,1
1629,71,1
1870,71,1
1917,71,1
2075,71,1
2094,71,1
2102,71,1
2113,71,1
2393,71,1
2945,71,1
3104,71,1
3157,71,1
3311,71,1
3407,71,1
3598,71,1
3754,71,1
3826,71,1
4062,71,1
4616,71,1
4669,71,1
4858,71,1
4887,71,1
4910,71,1
5514,71,1
5623,71,1
5801,71,1
5804,71,1
5879,71,1
5883,71,1
6052,71,1
6117,71,1
6199,71,1
6425,71,1
6470,71,1
6527,71,1
6550,71,1
6553,71,1
6589,71,1
6673,71,1
6901,71,1
6935,71,1
6937,71,1
2,72,1
923,72,1
1414,72,1
1415,72,1
1423,72,1
1425,72,1
3067,72,1
326,73,1
327,73,1
332,73,1
400,73,1
401,73,1
923,73,1
1407,73,1
1569,73,1
1571,73,1
1572,73,1
1573,73,1
1574,73,1
1579,73,1
1580,73,1
1582,73,1
1583,73,1
1584,73,1
1585,73,1
1589,73,1
1591,73,1
1597,73,1
1598,73,1
1599,73,1
1601,73,1
1602,73,1
1603,73,1
1604,73,1
1605,73,1
1606,73,1
1607,73,1
1608,73,1
1609,73,1
1610,73,1
1611,73,1
1612,73,1
1613,73,1
1614,73,1
1615,73,1
1616,73,1
1752,73,1
1756,73,1
1758,73,1
1759,73,1
1760,73,1
1763,73,1
1764,73,1
1765,73,1
1766,73,1
1767,73,1
1768,73,1
1773,73,1
1775,73,1
1776,73,1
1928,73,1
1929,73,1
2351,73,1
2749,73,1
2750,73,1
2751,73,1
2753,73,1
3193,73,1
3194,73,1
3195,73,1
3229,73,1
3230,73,1
3231,73,1
3234,73,1
3246,73,1
3253,73,1
3266,73,1
3277,73,1
3278,73,1
3281,73,1
3282,73,1
3322,73,1
3324,73,1
3325,73,1
3326,73,1
3327,73,1
3328,73,1
3329,73,1
3330,73,1
3331,73,1
3332,73,1
3333,73,1
3334,73,1
3335,73,1
3336,73,1
3337,73,1
3338,73,1
3339,73,1
3340,73,1
3341,73,1
3342,73,1
3343,73,1
3344,73,1
3345,73,1
3346,73,1
3347,73,1
3348,73,1
3349,73,1
3350,73,1
3351,73,1
3352,73,1
3353,73,1
3354,73,1
3355,73,1
3356,73,1
3357,73,1
3358,73,1
3359,73,1
3360,73,1
3361,73,1
3362,73,1
3363,73,1
3364,73,1
3365,73,1
3366,73,1
3367,73,1
3368,73,1
3369,73,1
3370,73,1
3371,73,1
3372,73,1
3373,73,1
3374,73,1
3375,73,1
3376,73,1
3377,73,1
3378,73,1
3379,73,1
3380,73,1
3381,73,1
3382,73,1
3383,73,1
3384,73,1
3385,73,1
3386,73,1
3387,73,1
3388,73,1
3389,73,1
3390,73,1
3391,73,1
3392,73,1
3393,73,1
3394,73,1
3395,73,1
3396,73,1
3397,73,1
3398,73,1
3399,73,1
3400,73,1
3401,73,1
3410,73,1
3411,73,1
3412,73,1
3413,73,1
3414,73,1
3415,73,1
3416,73,1
4000,73,1
4010,73,1
4011,73,1
4012,73,1
4013,73,1
4014,73,1
4015,73,1
4016,73,1
4726,73,1
4731,73,1
4733,73,1
5023,73,1
5221,73,1
5228,73,1
5232,73,1
5233,73,1
5236,73,1
5238,73,1
5246,73,1
5247,73,1
5261,73,1
5262,73,1
5263,73,1
5398,73,1
5678,73,1
5679,73,1
5680,73,1
5682,73,1
5683,73,1
5684,73,1
5685,73,1
5686,73,1
5687,73,1
5688,73,1
5689,73,1
5702,73,1
5703,73,1
6107,73,1
6109,73,1
6612,73,1
6613,73,1
6615,73,1
6618,73,1
6979,73,1
104,74,1
141,74,1
295,74,1
501,74,1
521,74,1
824,74,1
825,74,1
826,74,1
827,74,1
828,74,1
829,74,1
830,74,1
831,74,1
832,74,1
833,74,1
965,74,1
969,74,1
1289,74,1
1295,74,1
1301,74,1
1469,74,1
1653,74,1
1654,74,1
1912,74,1
1917,74,1
2034,74,1
2082,74,1
2096,74,1
2109,74,1
2186,74,1
2244,74,1
2246,74,1
2247,74,1
2248,74,1
2249,74,1
2251,74,1
2252,74,1
2442,74,1
2476,74,1
2809,74,1
2843,74,1
2889,74,1
2906,74,1
3019,74,1
3024,74,1
3202,74,1
3312,74,1
3665,74,1
3815,74,1
3816,74,1
3817,74,1
4445,74,1
4449,74,1
4727,74,1
4939,74,1
4940,74,1
5102,74,1
5227,74,1
5258,74,1
5260,74,1
5264,74,1
5594,74,1
5619,74,1
5762,74,1
5835,74,1
5940,74,1
6035,74,1
6620,74,1
6681,74,1
6833,74,1
6848,74,1
6855,74,1
6885,74,1
6910,74,1
6925,74,1
6930,74,1
6935,74,1
6936,74,1
13,75,1
18,75,1
344,75,1
358,75,1
881,75,1
894,75,1
911,75,1
1099,75,1
1125,75,1
1497,75,1
1498,75,1
1504,75,1
1578,75,1
1608,75,1
1613,75,1
1615,75,1
1616,75,1
1740,75,1
1769,75,1
1800,75,1
1811,75,1
1825,75,1
1832,75,1
2061,75,1
2269,75,1
2291,75,1
2348,75,1
2970,75,1
2972,75,1
3191,75,1
3214,75,1
3408,75,1
3494,75,1
3558,75,1
3580,75,1
3636,75,1
3670,75,1
3714,75,1
3716,75,1
3835,75,1
3837,75,1
3842,75,1
3847,75,1
3927,75,1
3934,75,1
3945,75,1
4025,75,1
4056,75,1
4064,75,1
4170,75,1
4254,75,1
4404,75,1
4422,75,1
4459,75,1
4503,75,1
4526,75,1
4635,75,1
4649,75,1
4661,75,1
4698,75,1
4707,75,1
4721,75,1
4831,75,1
4832,75,1
4862,75,1
4865,75,1
4899,75,1
4908,75,1
5099,75,1
5172,75,1
5200,75,1
5285,75,1
5317,75,1
5373,75,1
5422,75,1
5762,75,1
5824,75,1
5826,75,1
5858,75,1
5943,75,1
5999,75,1
6136,75,1
6138,75,1
6145,75,1
6159,75,1
6646,75,1
6772,75,1
265,76,1
826,76,1
828,76,1
829,76,1
879,76,1
977,76,1
1008,76,1
1027,76,1
1050,76,1
1080,76,1
1152,76,1
1171,76,1
2256,76,1
2836,76,1
2837,76,1
2838,76,1
3303,76,1
3323,76,1
3518,76,1
3538,76,1
3590,76,1
3674,76,1
3941,76,1
5103,76,1
6742,76,1
61,77,1
70,77,1
103,77,1
115,77,1
136,77,1
184,77,1
196,77,1
223,77,1
517,77,1
524,77,1
539,77,1
549,77,1
655,77,1
734,77,1
766,77,1
824,77,1
827,77,1
830,77,1
832,77,1
833,77,1
1528,77,1
1803,77,1
1933,77,1
1934,77,1
1939,77,1
2456,77,1
2470,77,1
2506,77,1
2520,77,1
2533,77,1
2571,77,1
3184,77,1
3477,77,1
3517,77,1
3564,77,1
3581,77,1
3588,77,1
3613,77,1
3661,77,1
3695,77,1
3791,77,1
3879,77,1
3936,77,1
3951,77,1
3958,77,1
3962,77,1
4304,77,1
4313,77,1
4314,77,1
4315,77,1
4424,77,1
4652,77,1
4843,77,1
4974,77,1
5382,77,1
5416,77,1
5532,77,1
5773,77,1
5840,77,1
5914,77,1
5940,77,1
6542,77,1
110,78,1
403,78,1
423,78,1
433,78,1
434,78,1
435,78,1
436,78,1
656,78,1
674,78,1
732,78,1
1197,78,1
1198,78,1
1199,78,1
1200,78,1
1201,78,1
1202,78,1
1203,78,1
1204,78,1
1300,78,1
1655,78,1
1711,78,1
1712,78,1
1778,78,1
2422,78,1
2427,78,1
2430,78,1
2434,78,1
2439,78,1
2440,78,1
2441,78,1
2444,78,1
2445,78,1
2461,78,1
2475,78,1
2482,78,1
2485,78,1
2494,78,1
2563,78,1
2586,78,1
2600,78,1
2622,78,1
2979,78,1
2991,78,1
3047,78,1
3312,78,1
3662,78,1
3927,78,1
3965,78,1
4527,78,1
4584,78,1
5012,78,1
5539,78,1
5542,78,1
5543,78,1
5544,78,1
5545,78,1
5873,78,1
5874,78,1
5905,78,1
5916,78,1
5919,78,1
6223,78,1
6298,78,1
6855,78,1
6898,78,1
6911,78,1
6912,78,1
6916,78,1
55,79,1
207,79,1
250,79,1
579,79,1
879,79,1
996,79,1
1033,79,1
1084,79,1
1089,79,1
1154,79,1
1586,79,1
1592,79,1
1602,79,1
2257,79,1
2261,79,1
2298,79,1
2336,79,1
2340,79,1
2341,79,1
2350,79,1
3662,79,1
3843,79,1
3844,79,1
3924,79,1
3927,79,1
3928,79,1
4050,79,1
4151,79,1
4727,79,1
4732,79,1
5061,79,1
5206,79,1
5427,79,1
5848,79,1
5905,79,1
5916,79,1
6340,79,1
10,80,1
43,80,1
113,80,1
134,80,1
140,80,1
153,80,1
183,80,1
257,80,1
379,80,1
385,80,1
421,80,1
440,80,1
667,80,1
736,80,1
737,80,1
746,80,1
748,80,1
758,80,1
761,80,1
769,80,1
908,80,1
1345,80,1
1438,80,1
1480,80,1
1923,80,1
2144,80,1
2146,80,1
2214,80,1
2216,80,1
2286,80,1
2479,80,1
2528,80,1
2535,80,1
2567,80,1
2587,80,1
2775,80,1
2776,80,1
2779,80,1
2796,80,1
2802,80,1
2881,80,1
2885,80,1
2886,80,1
2892,80,1
2895,80,1
2914,80,1
3020,80,1
3356,80,1
3372,80,1
3403,80,1
3437,80,1
3557,80,1
3603,80,1
3642,80,1
3671,80,1
3697,80,1
3703,80,1
3722,80,1
3796,80,1
3878,80,1
3948,80,1
3952,80,1
3953,80,1
3956,80,1
3957,80,1
3960,80,1
4131,80,1
4435,80,1
4500,80,1
4513,80,1
4564,80,1
4744,80,1
4745,80,1
4746,80,1
4747,80,1
4748,80,1
4749,80,1
4846,80,1
4868,80,1
4884,80,1
4893,80,1
4933,80,1
4970,80,1
4978,80,1
4990,80,1
5112,80,1
5273,80,1
5276,80,1
5282,80,1
5284,80,1
5338,80,1
5343,80,1
5352,80,1
5357,80,1
5358,80,1
5375,80,1
5452,80,1
5465,80,1
5576,80,1
5725,80,1
5768,80,1
5794,80,1
5904,80,1
5911,80,1
6037,80,1
6222,80,1
6239,80,1
6270,80,1
6820,80,1
6835,80,1
6843,80,1
6849,80,1
6853,80,1
6858,80,1
98,81,1
225,81,1
265,81,1
319,81,1
444,81,1
563,81,1
725,81,1
1187,81,1
1529,81,1
1672,81,1
1991,81,1
2038,81,1
2405,81,1
2748,81,1
2984,81,1
3111,81,1
3141,81,1
3176,81,1
3228,81,1
3239,81,1
3243,81,1
3255,81,1
3391,81,1
3798,81,1
3962,81,1
4028,81,1
4205,81,1
4424,81,1
4440,81,1
4561,81,1
4586,81,1
4652,81,1
4674,81,1
4791,81,1
4815,81,1
4816,81,1
5048,81,1
5080,81,1
5313,81,1
5552,81,1
5581,81,1
5702,81,1
5737,81,1
5882,81,1
6060,81,1
6109,81,1
6201,81,1
6247,81,1
6421,81,1
6486,81,1
6544,81,1
6643,81,1
6649,81,1
6660,81,1
6666,81,1
6674,81,1
6675,81,1
6685,81,1
6742,81,1
6978,81,1
286,82,1
654,82,1
742,82,1
743,82,1
744,82,1
760,82,1
909,82,1
1410,82,1
1416,82,1
1417,82,1
1418,82,1
1424,82,1
1723,82,1
1724,82,1
1725,82,1
1726,82,1
2857,82,1
3778,82,1
3779,82,1
3780,82,1
3781,82,1
3782,82,1
4547,82,1
4572,82,1
4578,82,1
4643,82,1
4644,82,1
4655,82,1
4659,82,1
5024,82,1
5052,82,1
5070,82,1
5075,82,1
5076,82,1
5077,82,1
5084,82,1
5087,82,1
5088,82,1
5090,82,1
5094,82,1
5095,82,1
6080,82,1
6086,82,1
6087,82,1
6089,82,1
6090,82,1
6091,82,1
6093,82,1
6094,82,1
6096,82,1
6097,82,1
6098,82,1
6099,82,1
6100,82,1
6101,82,1
6198,82,1
